GRIDCODE,CVE_ENTCVE_MUN,Fa
181548,6008,0.03427936
181549,14099,0.012865552
181550,14099,0.005032913
181554,14099,0.002963615
181555,14122,0.011325255
181556,14122,0.051628547
181557,14122,0.063170464
181558,14122,0.016512068
181559,14122,0.019942332
181560,6003,0.00220533
181561,6003,0.004108815
181564,14103,0.004275609
181565,14103,0.006091569
181566,14108,0.0000887
181567,14108,0.009339748
181568,14108,0.022021549
181569,14108,0.00626151
181570,14108,0.017459783
181571,14108,0.024107625
181572,14087,0.000187415
181573,14087,0.051683706
181574,14087,0.063501547
181575,14087,0.009781424
181585,14056,0.003584939
181586,14056,0.065739201
181588,14056,0.024184219
181597,14056,0.000541532
181598,14056,0.087047972
181599,14056,0.026420343
181601,16068,0.000319103
181602,16068,0.021310609
181603,16068,0.018914435
181604,16068,0.033864891
181605,16068,0.046514224
181606,16068,0.046514224
181607,16068,0.024597295
181608,16083,0.00716191
181611,16102,0.000604502
181612,16102,0.003738026
181613,16102,0.005859474
181614,16102,0.019567379
181615,16102,0.021917568
181616,16102,0.02078914
181617,16102,0.027480963
181618,16102,0.017093004
181619,16102,0.003080035
181621,16090,0.001996825
181622,16090,0.012516624
181623,16090,0.053743416
181624,16090,0.080979349
181625,16090,0.071948308
181626,16066,0.010496874
181627,16066,0.012277755
181628,16066,0.040622285
181629,16066,0.025597833
181630,16066,0.014425483
181631,16066,0.023560536
181632,16066,0.01411343
181633,16066,0.011400969
181634,16066,0.037455741
181635,16066,0.014948102
181636,16039,0.023737666
181637,16039,0.153915603
181638,16039,0.087408111
181639,16039,0.112073128
181640,16039,0.019577726
181641,16001,0.038730267
181642,16001,0.022939778
181643,16001,0.093307046
181644,16001,0.051791234
181645,16001,0.036774997
181646,16053,0.016230159
181647,16053,0.01208583
181648,16053,0.000939332
181662,16034,0.002161705
181663,16034,0.000730302
181664,16034,0.010954047
181665,16034,0.002864311
181666,16034,0.000488456
181667,16034,0.004838652
181668,16034,0.002210283
181671,16047,0.030226639
181672,16047,0.106951323
181673,16047,0.096739132
181674,16047,0.039605587
181675,16112,0.040442925
181676,16112,0.034701822
181677,16112,0.026014501
181678,16112,0.025606026
181679,16112,0.023128013
181680,16112,0.03200249
181681,16112,0.025168107
181682,15111,0.008200175
181683,15111,0.007696505
181684,15111,0.003781019
181685,15114,0.025616625
181686,15114,0.01618157
181687,15114,0.021033034
181688,15114,0.01528936
181689,15114,0.024336235
181690,15114,0.023452382
181691,15005,0.003296991
181692,15005,0.014352399
181693,15005,0.022243048
181694,15005,0.023374927
181695,15005,0.023374927
181696,15005,0.019654234
181697,15005,0.00676637
181698,15005,0.00353308
181699,15005,0.001678367
181700,15087,0.046241764
181701,15047,0.001169171
181702,15087,0.05009784
181703,15087,0.042369191
181704,15067,0.0000287
181705,15067,0.04406194
181706,15067,0.043356671
181707,15067,0.00440597
181708,15067,0.002971258
181710,15046,0.015248273
181711,15046,0.049843961
181712,15046,0.005916954
181713,15057,0.007952025
181726,15099,0.004189875
181727,15099,0.042755605
181728,15099,0.038707542
181729,15099,0.048954652
181730,15099,0.02470253
181731,15099,0.028630476
181732,15099,0.025764703
181733,15099,0.004431597
181738,21180,0.0000647
181739,21180,0.011574275
181740,21180,0.018342946
181741,29012,0.007181121
181742,29012,0.079911581
181743,29012,0.069525842
181744,29012,0.073672851
181745,29012,0.050535012
181746,29012,0.020367027
181747,29012,0.002004176
181748,29014,0.047758526
181749,29014,0.00845565
181750,29040,0.073067254
181751,29011,0.002978576
181752,29011,0.003289447
181753,29005,0.233272942
181754,29005,0.036578787
181755,29031,0.057440609
181756,29005,0.0000975
181757,29005,0.002953679
181758,29031,0.066806825
181759,29030,0.045934481
181760,29030,0.086130255
181761,29030,0.086921715
181762,29013,0.002861677
181763,29004,0.011904687
181764,21083,0.000311078
181765,29004,0.06191887
181766,29004,0.060271312
181767,29004,0.036010206
181768,21094,0.002113288
181769,21094,0.038138919
181770,21094,0.048632885
181771,21094,0.046218969
181772,21094,0.045473888
181773,21094,0.036399383
181774,21094,0.018584389
181775,21094,0.000240236
181776,21170,0.031445582
181777,21170,0.016298928
181778,21170,0.00758686
181779,21170,0.026662535
181780,21170,0.027347264
181781,21170,0.007632886
181782,30128,0.008275475
181783,30128,0.012938989
181784,30128,0.01991972
181785,30025,0.030846746
181786,30025,0.080477992
181787,30025,0.045640471
181788,30025,0.001475689
181789,30079,0.011533542
181790,30079,0.014952374
181791,30079,0.016640385
181792,30092,0.07845461
181793,30092,0.067953308
181794,30092,0.07372641
181795,30038,0.007420283
181796,30038,0.042379781
181797,30038,0.051452896
181798,30038,0.053057898
181799,30038,0.052749287
181800,30038,0.042599982
181801,30065,0.007104419
181802,30065,0.01540437
181803,30065,0.024576019
181804,30065,0.017518384
181805,30065,0.01073858
181806,30065,0.022821935
181807,30065,0.024844529
181808,30065,0.010931605
181809,30004,0.001087522
181810,30004,0.004346481
181811,30004,0.001606653
181812,30134,0.022627793
181813,30134,0.010285455
181814,30134,0.021677562
181815,30016,0.000093
181816,30016,0.059456881
181817,30016,0.07660319
181818,30016,0.00283464
182572,14043,0.0000117
182573,14043,0.0000098
182576,14043,0.002374394
182577,14043,0.003580541
182579,14043,0.001204719
182580,14043,0.01029678
182581,14043,0.012313003
182582,14043,0.01313421
182583,14043,0.014444264
182584,14043,0.01449732
182585,14043,0.012279747
182586,14043,0.012945381
182587,14043,0.016282508
182588,14043,0.015551292
182589,14021,0.004456832
182590,14021,0.043840487
182591,14021,0.023917208
182592,14021,0.000236483
182593,14027,0.002101349
182594,14027,0.005014778
182597,14027,0.013463403
182598,14027,0.027066187
182599,14027,0.004283343
182602,14027,0.002482119
182606,14099,0.002315362
182607,14099,0.008040993
182608,14099,0.008886213
182610,14099,0.000251982
182612,14122,0.0000699
182613,14099,0.001753771
182614,14122,0.087587045
182615,14122,0.060267511
182616,14122,0.014448844
182617,14122,0.012522032
182626,14108,0.011821788
182627,14108,0.024056289
182628,14108,0.00993263
182629,14108,0.021792645
182630,14108,0.02196962
182631,14087,0.005843003
182632,14087,0.034052307
182633,14087,0.016624463
182634,14087,0.0000047
182635,14085,0.000482662
182640,14085,0.000452519
182645,14056,0.082072474
182646,14056,0.014311018
182647,14056,0.009553687
182650,14056,0.000978298
182651,14056,0.051316422
182654,16095,0.00018264
182655,16095,0.00155306
182656,16095,0.024857609
182658,14056,0.000878663
182659,16068,0.005053516
182660,16068,0.036540657
182661,16068,0.045060354
182662,16068,0.039278977
182663,16068,0.045766794
182664,16068,0.039109582
182665,16068,0.046514224
182666,16068,0.039555483
182667,16068,0.00000863
182668,16102,0.015825731
182669,16102,0.009482759
182670,16102,0.005009232
182671,16102,0.013000364
182672,16102,0.008392717
182673,16102,0.003839742
182674,16102,0.00476295
182675,16102,0.01353629
182676,16102,0.016849453
182677,16102,0.008023895
182680,16090,0.001370547
182681,16090,0.019145606
182682,16090,0.009985889
182683,16090,0.042235652
182684,16090,0.027847887
182685,16090,0.058762477
182686,16066,0.01752673
182687,16066,0.015387764
182688,16032,0.002514761
182689,16032,0.02378943
182690,16066,0.036222546
182691,16066,0.035548573
182692,16066,0.004261377
182693,16066,0.02798985
182694,16066,0.030037696
182695,16066,0.032369142
182696,16039,0.044411929
182697,16039,0.198714429
182698,16039,0.128657842
182699,16039,0.000308972
182700,16048,0.031306941
182701,16001,0.053424278
182702,16001,0.07314491
182703,16001,0.001646402
182704,16001,0.003528697
182705,16053,0.016067223
182706,16053,0.016284751
182707,16053,0.008738849
182708,16049,0.00890975
182716,16101,0.002064985
182720,16034,0.004421564
182721,16034,0.000616176
182722,16034,0.006169786
182723,16034,0.000977474
182724,16034,0.009646815
182725,16034,0.015011181
182726,16034,0.012469788
182727,16034,0.014089713
182728,16034,0.000041
182729,16098,0.000530315
182730,16047,0.000466197
182731,16047,0.011919219
182732,16047,0.00911849
182733,16047,0.001660417
182734,16098,0.004142883
182735,16061,0.001123959
182736,16061,0.002153063
182737,16061,0.001375862
182738,16112,0.000404198
182739,16112,0.012593984
182740,16112,0.005881029
182742,15124,0.012736553
182743,15114,0.001723965
182744,15114,0.016686334
182745,15114,0.002963814
182746,15114,0.019393841
182747,15114,0.022977498
182748,15114,0.024896884
182749,15114,0.027843432
182750,15005,0.004676981
182751,15005,0.020770561
182752,15005,0.017843486
182753,15005,0.023340734
182754,15005,0.02040012
182755,15005,0.007550414
182756,15042,0.026060511
182757,15042,0.024992925
182758,15042,0.017022795
182759,15042,0.0000121
182760,15047,0.022531586
182761,15047,0.029459809
182762,15047,0.008585051
182763,15087,0.070050634
182764,15087,0.059399654
182765,15087,0.004395127
182768,15046,0.006797243
182769,15046,0.147011044
182770,15046,0.141000406
182771,15046,0.054492761
182785,15099,0.027850768
182786,15099,0.049174145
182787,15099,0.029106233
182788,15099,0.051580836
182789,15099,0.025783671
182790,15099,0.02481647
182791,15099,0.041520611
182792,15099,0.007700815
182793,15093,0.002926094
182797,29021,0.010134495
182798,29021,0.098834177
182799,29020,0.0011469
182800,29012,0.01477203
182801,29012,0.055276625
182802,29012,0.041013211
182803,29012,0.040053168
182804,29012,0.037563466
182805,29012,0.000384381
182806,29014,0.059833821
182807,29014,0.03488125
182808,29014,0.015150514
182809,29040,0.016860237
182810,29011,0.06863771
182811,29003,0.001270125
182812,29003,0.000950099
182813,29031,0.065395708
182814,29031,0.047515721
182815,29031,0.000354637
182816,29031,0.045347233
182817,29031,0.036439253
182818,29030,0.020499136
182819,29030,0.071012178
182820,29030,0.083066583
182821,29030,0.077262284
182822,29030,0.02860703
182823,21083,0.004283478
182824,21083,0.000945417
182825,29004,0.006817817
182826,21094,0.003411766
182827,21094,0.006873762
182828,21094,0.032500564
182829,21094,0.030771591
182830,21094,0.048632885
182831,21094,0.046070629
182832,21094,0.048632885
182833,21044,0.004075789
182834,21094,0.007216315
182835,21170,0.007353933
182838,21170,0.0000912
182839,21170,0.032514853
182840,21170,0.019115631
182841,21170,0.002027352
182842,30128,0.0000549
182843,30025,0.0000525
182844,30025,0.064120927
182845,30025,0.083328689
182846,30025,0.068688017
182847,30025,0.00026571
182848,30079,0.00000352
182849,30092,0.067175185
182850,30092,0.07845461
182851,30092,0.065038695
182852,30092,0.052334687
182853,30038,0.013986859
182854,30038,0.029872925
182855,30038,0.049801545
182856,30038,0.054084791
182857,30038,0.034174397
182858,30038,0.022064099
182859,30038,0.005771776
182860,30065,0.023902053
182861,30065,0.025712289
182862,30065,0.024980596
182863,30065,0.022536568
182864,30065,0.026968979
182865,30004,0.003090203
182866,30004,0.009934824
182867,30004,0.01238198
182868,30004,0.010364377
182869,30004,0.011764164
182870,30004,0.011953211
182871,30004,0.001302623
182872,30191,0.081073118
182873,30134,0.0000024
182874,30191,0.074350574
182875,30191,0.076520123
182876,30016,0.000968403
183630,14043,0.004399246
183631,14043,0.002372272
183635,14043,0.001541374
183636,14043,0.000205949
183637,14043,0.001741125
183638,14043,0.001734456
183639,14043,0.00678435
183640,14043,0.011448708
183641,14043,0.013400573
183642,14043,0.011330091
183643,14043,0.009529519
183644,14043,0.014507801
183645,14043,0.006653296
183646,14043,0.014084766
183647,14043,0.00827488
183648,14021,0.009063258
183649,14021,0.026865934
183650,14021,0.012744619
183651,14021,0.002653665
183656,14027,0.016771818
183657,14027,0.026774292
183658,14027,0.011488087
183665,14099,0.014462293
183666,14099,0.017221326
183667,14099,0.005369854
183668,14099,0.005116468
183669,14099,0.00174366
183670,14099,0.000216735
183671,14099,0.014226272
183672,14099,0.027798839
183673,14099,0.002011081
183674,14122,0.091129307
183675,14122,0.046460971
183684,14108,0.000498272
183685,14108,0.008365156
183686,14108,0.012615862
183687,14108,0.022785699
183688,14108,0.018085349
183689,14108,0.014131257
183690,14108,0.014567064
183691,14108,0.001709758
183692,14087,0.000452408
183693,14085,0.001599556
183694,14085,0.003994387
183695,14085,0.001148042
183699,14085,0.002277158
183704,14056,0.093024387
183705,14056,0.053388036
183706,14056,0.020164439
183713,16095,0.005551146
183714,16095,0.05014621
183715,16095,0.008687423
183716,16095,0.005545417
183717,16075,0.006456708
183718,16075,0.007195225
183719,16068,0.010870564
183720,16068,0.031711233
183721,16068,0.043952075
183722,16068,0.036940333
183723,16068,0.046514224
183724,16068,0.034966657
183725,16068,0.001407114
183726,16075,0.0000156
183727,16075,0.002571846
183728,16102,0.014950215
183729,16102,0.021161791
183730,16102,0.004992244
183732,16102,0.000126977
183734,16102,0.005617929
183735,16102,0.012749858
183736,16065,0.00000576
183737,16065,0.000082
183738,16102,0.0000731
183739,16056,0.000403551
183740,16056,0.011549031
183741,16056,0.011813489
183742,16056,0.016554811
183743,16056,0.003461904
183744,16066,0.000842062
183745,16032,0.000337155
183746,16032,0.004693428
183747,16032,0.033125975
183748,16032,0.03519029
183749,16032,0.019479512
183750,16066,0.008247567
183751,16066,0.014424054
183752,16066,0.032855648
183753,16066,0.039270599
183754,16039,0.002704574
183755,16039,0.081570194
183756,16039,0.031765098
183757,16039,0.065437303
183758,16039,0.001483204
183759,16048,0.017356777
183760,16001,0.00130461
183761,16001,0.00274276
183762,16053,0.008199771
183763,16053,0.009746291
183764,16053,0.008122933
183765,16053,0.007020411
183766,16053,0.000239592
183767,16053,0.007865535
183768,16053,0.000971629
183774,16101,0.002312601
183775,16101,0.116055725
183779,16034,0.000799196
183780,16034,0.006340407
183781,16034,0.007867546
183782,16034,0.008438994
183783,16034,0.011995093
183784,16034,0.0075905
183785,16034,0.006250079
183786,16034,0.022855579
183787,16034,0.003971016
183788,16098,0.01406034
183789,16098,0.041638064
183790,16098,0.076145954
183791,16098,0.078460686
183792,16098,0.047352707
183793,16098,0.056911733
183794,16061,0.070505388
183795,16061,0.064842419
183796,16061,0.011736101
183797,16061,0.014821016
183798,16061,0.025911705
183801,15124,0.014671857
183802,15124,0.021839467
183803,15124,0.027653569
183804,15124,0.021965582
183805,15114,0.001305372
183806,15074,0.000043
183807,15074,0.003008665
183808,15074,0.010491451
183809,15005,0.002694607
183810,15005,0.015284054
183811,15005,0.00274525
183812,15005,0.004674572
183813,15005,0.002829697
183814,15042,0.031283836
183815,15042,0.021775201
183816,15042,0.012501342
183817,15042,0.000288677
183818,15042,0.001797292
183819,15047,0.030335418
183820,15047,0.037621707
183821,15047,0.044631511
183822,15047,0.016637096
183823,15087,0.017990305
183824,15038,0.018088294
183825,15038,0.223937562
183826,15038,0.03524156
183827,15038,0.017079379
183828,15038,0.000691193
183829,15046,0.178146596
183830,15046,0.004795478
183831,15013,0.005446648
183832,15013,0.073108636
183833,15013,0.033366512
183834,15013,0.006326122
183843,15011,0.00000111
183844,15011,0.143105899
183845,15011,0.074371493
183846,15011,0.000478337
183847,15099,0.056237651
183848,15099,0.049856914
183849,15093,0.000642311
183850,15093,0.004847797
183851,15093,0.02191766
183852,15093,0.092762828
183853,15093,0.001138082
183854,29006,0.006381928
183855,29006,0.016477257
183856,29006,0.020063428
183857,29006,0.009555659
183858,29021,0.120089132
183859,29020,0.001846961
183860,29020,0.040202521
183861,29020,0.106613168
183862,29014,0.003328895
183863,29014,0.041376305
183864,29014,0.064710919
183865,29014,0.05438418
183866,29011,0.048366566
183867,29011,0.04838341
183868,29011,0.100512075
183869,29003,0.020711964
183870,29003,0.078731899
183871,29003,0.091197919
183872,29003,0.042212734
183873,29003,0.019400708
183874,29031,0.040908617
183875,29030,0.001206203
183876,29030,0.011803002
183877,29030,0.02071439
183878,29030,0.046961679
183879,29030,0.062349059
183880,29030,0.053312324
183881,21083,0.010394084
183882,21083,0.010199295
