GRIDCODE,CVENTMUN,Fb
162486,6001,0.037125721
162487,6001,0.018476931
162488,6001,0.001692045
162489,6001,0.013850526
162492,6009,0.019463938
162493,6009,0.012267416
162494,6009,0.021533842
162495,6006,0.012072749
162496,6006,0.026066723
162497,6006,0.018515943
162498,6006,0.015251902
162499,6006,0.029401002
162500,6002,3.38E-06
162501,6002,0.003547098
162502,6002,0.019764765
162503,6002,0.019936789
162504,6002,0.017560755
162505,6002,0.0082799
162506,14065,0.012544117
162507,14065,0.012341558
162508,14065,0.002683336
162509,14065,0.008889978
162510,14065,0.012419161
162511,14065,0.011518407
162512,14065,0.009867133
162513,14065,0.007187334
162514,14065,6.16E-05
162515,14087,0.006170492
162516,14087,0.007231214
162517,14087,0.007231214
162518,14087,0.007231214
162519,14087,0.007231214
162520,14087,0.003690979
162521,16015,0.001990989
162522,16015,9.02E-05
162523,16089,0.024573217
162524,16089,0.022266264
162525,16089,0.022144072
162526,16089,0.023529807
162527,16089,0.017978802
162528,16089,0.009763735
162529,16089,0.02235446
162530,16089,0.021431528
162531,16089,0.000205494
162532,16089,0.000352941
162533,16002,0.001361754
162534,16002,0.005714195
162535,16002,0.007365904
162536,16002,0.003625532
162537,16006,0.003581637
162538,16006,2.44E-05
162539,16012,0.006009548
162541,16006,0.002579546
162542,16006,0.002268152
162543,16006,0.001320746
162545,16006,0.001430883
162546,16006,0.004053082
162548,16064,0.006650928
162549,16064,0.004720665
162551,16055,0.00018124
162552,16055,0.006220114
162554,16055,0.020327856
162555,16035,0.000514581
162556,16035,0.002442648
162557,16035,0.0056335
162558,16035,0.004512177
162559,16035,0.004671995
162560,16035,0.003162248
162561,16035,0.005421572
162562,16035,0.001342158
162563,16035,0.002757948
162564,16035,0.005633612
162565,16009,0.008516298
162566,16009,0.018055228
162567,16009,0.027793763
162568,16009,0.026378886
162569,16009,0.013469338
162570,16097,0.00236574
162571,16097,0.003539316
162572,16097,0.005372594
162573,16097,0.006921035
162574,16097,0.00539509
162575,16097,0.006952246
162576,16097,0.007489878
162577,16097,0.007489878
162578,16097,0.007405268
162579,16097,0.00484532
162580,16097,0.007405943
162581,16097,0.006530102
162582,16057,0.010920329
162583,16057,0.01817147
162584,16057,0.012556309
162585,16057,0.016952999
162586,16013,0.004405391
162587,16013,0.00832573
162588,16013,0.007768122
162589,16013,0.009648822
162590,16013,0.010917392
162591,16013,0.010917392
162592,16013,0.010917392
162593,16013,0.010917392
162594,16013,0.010917392
162595,16013,0.010917392
162596,16013,0.006583362
162597,16013,0.002694385
162598,16092,0.006553642
162599,16092,0.006553642
162600,16092,0.006553642
162601,16092,0.004964265
162602,16092,0.006553642
162603,16092,0.005391272
162604,16092,0.004547238
162605,16092,0.006207493
162606,16092,0.006336533
162607,16092,0.005242608
162608,16092,0.003628847
162609,15123,0.00711343
162610,15123,0.013711843
162611,15123,0.014241893
162612,15123,0.014241893
162613,15123,0.014241893
162614,15123,0.014241893
162615,15123,0.014241893
162616,15123,0.014241893
162617,15082,0.000834114
162618,15082,0.005642874
162619,15082,0.013915679
162620,15082,0.007710584
162621,15082,0.001306589
162622,15082,0.007290194
162623,15082,0.011147239
162624,15077,0.051051617
162625,15077,0.068554634
162626,15077,0.061812714
162627,15077,0.073369784
162628,15077,0.072971133
162629,15077,0.020051162
162630,15086,0.006454228
162631,15021,0.006546693
162632,15021,0.013538309
162633,15021,0.028768038
162634,15021,0.047126703
162635,15021,0.038120965
162636,15021,0.007302973
162637,15113,0.066645299
162638,15113,0.060010202
162639,15113,0.02100667
162640,15088,0.052824843
162641,15088,0.112882859
162642,15088,0.036173181
162643,15088,0.021269479
162644,15088,0.031379569
162645,15052,0.021824955
162646,15052,0.014373704
162647,15063,0.005781465
162648,15063,6.63E-06
162649,15063,0.008506395
162650,15063,0.026970483
162651,15063,0.029688729
162652,17007,0.101169839
162653,17007,0.065242611
162654,17007,0.035815097
162655,17007,0.036282318
162656,17007,0.017546338
162657,17020,0.01922764
162658,17020,0.014514143
162659,17020,0.021103361
162660,17020,0.040373119
162661,17020,0.040168527
162662,17020,0.011508564
162666,17002,0.073574328
162667,15094,0.226208102
162669,15015,0.015032536
162670,15015,0.022428367
162671,15015,2.28E-05
162672,15015,0.003060188
162673,15034,0.189292809
162674,15034,0.00570153
162675,21188,0.091049703
162676,21188,0.091049703
162677,21019,0.107098668
162678,21019,0.010437142
162679,21019,0.010424966
162680,21175,0.006727881
162681,21175,0.019259468
162682,21175,0.006675071
162683,21148,0.112774719
162684,21106,0.005252593
162685,21106,0.076477441
162686,21106,0.092648353
162687,21106,0.000395616
162688,21114,0.001328151
162689,21114,6.17E-05
162691,21114,0.00150086
162692,21114,0.017828718
162693,21040,0.074910257
162694,21040,0.089496301
162695,21040,0.080702782
162696,21040,0.027278125
162697,21040,1.07E-05
162698,21040,0.020004879
162699,21040,0.002097855
162700,21153,1.10E-05
162701,21164,0.001374198
162709,21115,0.000353181
162710,21115,0.015429078
162711,21115,0.066904977
162712,21110,1.19E-05
162713,21045,0.001254579
162714,21045,0.012181365
162717,21045,0.021318205
162718,21045,0.051366278
162719,21045,0.061169757
162720,21023,0.07152448
162721,21023,0.120306546
162724,30101,0.001009945
162725,30101,0.068892561
162726,30081,0.008950848
162727,30101,0.281830592
162728,30022,0.018380967
162729,30022,0.001380604
162730,30022,0.010314806
162731,30022,0.019309233
162747,30125,0.025683701
162748,30125,0.028691004
162749,30049,0.005509606
162750,30049,0.011111723
162751,30049,0.009573405
162752,30049,0.013648061
162753,30049,0.005776346
162754,30049,0.012001803
162755,30049,0.004979506
162756,30049,0.015903994
162757,30049,0.015148771
162758,30049,0.013240075
162759,30049,0.01723287
162760,30049,0.013371713
162761,30049,0.002982345
162762,30105,0.038543469
162763,30105,0.032483285
162764,30105,0.009853043
162765,30181,0.009836727
162766,30181,0.00783311
162767,30011,0.003238138
162768,30011,0.013219875
162769,30011,0.014381747
162770,30011,0.004234466
163534,6007,3.03E-05
163535,6007,0.001754532
163536,6007,0.001770962
163537,6007,0.001988881
163538,6007,0.002328544
163539,6007,0.002138142
163540,6007,0.006571978
163541,6007,0.005292326
163542,6007,0.002975498
163543,6007,0.000771173
163544,6001,0.000391203
163545,6001,0.014916716
163546,6001,0.017741017
163547,6001,0.020101279
163548,6001,0.031307061
163549,6001,0.014234311
163551,6009,0.014096837
163552,6009,0.011426805
163553,6009,0.019399589
163554,6006,0.007616357
163555,6006,0.028489185
163556,6006,0.018774742
163557,6006,0.00954611
163558,6002,0.000108715
163559,6002,0.012060508
163560,6002,0.016493659
163561,6002,0.009661082
163562,6002,0.016989612
163563,6002,0.013821949
163564,6002,0.008620819
163565,14065,0.010103458
163566,14065,0.012544117
163567,14065,0.006083687
163568,14065,0.005265436
163569,14065,0.012513564
163570,14065,0.012544117
163571,14065,0.012544117
163572,14065,0.010165909
163573,14065,0.00032867
163574,14087,0.007231214
163575,14087,0.007231214
163576,14087,0.007231214
163577,14087,0.007231214
163578,14087,0.007231214
163579,14087,0.005844324
163580,14087,0.003388246
163581,14087,5.12E-06
163582,16089,0.023682465
163583,16089,0.019077675
163584,16089,0.008272988
163585,16089,0.010766536
163586,16089,0.006695102
163587,16089,0.007837673
163588,16089,0.008513181
163589,16089,0.009355394
163590,16089,0.007234894
163591,16089,0.001244253
163592,16002,0.001281005
163593,16002,0.005310837
163594,16002,0.003303828
163595,16002,0.000981599
163596,16006,0.001935266
163597,16012,0.011321405
163598,16012,0.003021233
163604,16006,0.003119261
163605,16006,0.002823404
163607,16064,0.005060394
163608,16064,0.011234157
163610,16055,0.004567566
163611,16055,0.060279922
163612,16055,0.00360129
163613,16055,0.000279586
163614,16033,0.000602579
163615,16033,2.64E-05
163616,16033,0.001256689
163617,16033,0.006497355
163618,16035,0.005555691
163619,16035,0.005308737
163620,16035,0.005249874
163621,16035,0.004649264
163622,16035,0.000141311
163623,16009,0.006003459
163624,16009,0.026822045
163625,16009,0.027793763
163626,16009,0.027793763
163627,16009,0.02560228
163628,16009,0.00305093
163629,16009,0.000212546
163630,16009,0.001524115
163631,16097,0.001391457
163632,16097,0.004696425
163633,16097,0.007176967
163634,16097,0.007489878
163635,16097,0.007489878
163636,16097,0.007428451
163637,16097,0.005606574
163638,16097,0.004806241
163639,16097,0.007489878
163640,16057,7.84E-05
163641,16057,0.012461535
163642,16057,0.012932095
163643,16057,0.013848607
163644,16057,0.01759448
163645,16057,0.017700699
163646,16013,0.000186336
163647,16013,0.004392302
163648,16013,0.009563462
163649,16013,0.010917392
163650,16013,0.010917392
163651,16013,0.010917392
163652,16013,0.010917392
163653,16013,0.010917392
163654,16013,0.010917392
163655,16013,0.009529414
163656,16013,0.000206897
163657,16092,0.006553642
163658,16092,0.006553642
163659,16092,0.006536718
163660,16092,0.003664639
163661,16092,0.006137067
163662,16092,0.000211239
163663,16092,0.000344539
163664,16092,0.003746886
163665,16092,0.00649573
163666,16092,0.006553642
163667,16092,0.005278687
163668,16092,0.000177036
163669,15123,0.001519345
163670,15123,0.007915322
163671,15123,0.014241893
163672,15123,0.014241893
163673,15123,0.014241893
163674,15123,0.014241893
163675,15066,0.006656078
163676,15066,0.000452541
163677,15116,0.173326438
163678,15086,0.00620615
163679,15086,0.003354336
163680,15086,0.010958092
163681,15082,0.000175439
163682,15082,0.002282596
163683,15077,0.003787131
163684,15077,0.012995733
163685,15077,0.029057792
163686,15077,0.020417725
163687,15077,0.018590369
163688,15077,0.013845319
163689,15077,0.00161615
163690,15086,0.012375674
163691,15021,0.003122712
163692,15021,0.040918837
163693,15021,0.046275564
163694,15021,0.042077676
163695,15113,0.07499977
163696,15113,0.07499977
163697,15113,0.035895909
163698,15090,0.004001361
163699,15088,0.074357845
163700,15088,0.081997187
163701,15088,0.011823228
163703,15049,0.007392075
163704,15049,0.011726249
163705,15063,0.006193146
163706,15063,0.014847375
163707,15063,0.00987868
163708,15063,0.00781468
163709,15063,0.033339729
163710,15063,0.021931047
163711,17007,0.071622184
163712,17007,0.009945755
163713,17007,0.021502208
163714,17007,0.000882023
163715,17007,2.05E-05
163716,17009,6.30E-06
163717,17020,0.047873671
163718,17020,0.037163669
163719,17020,0.047445076
163720,17020,0.031382318
163721,17020,1.19E-05
163722,17023,0.001177954
163723,17023,0.010681178
163724,17023,0.004009193
163725,17002,0.039820511
163726,15094,0.429721677
163728,15068,0.801409608
163729,15015,0.004495314
163730,15015,0.03759157
163731,15015,0.093849794
163732,15015,0.076187598
163733,15015,0.034102368
163734,15015,0.000909432
163735,21188,0.069857933
163736,21019,0.034388948
163737,21019,0.00866433
163738,21019,0.000872271
163739,21175,0.026160275
163740,21175,0.108072513
163741,21175,0.021777072
163743,21125,0.106944127
163744,21106,0.017283428
163745,21106,0.022012095
163750,21114,0.014318933
163751,21015,0.000191882
163752,21015,0.047296886
163753,21015,0.064017938
163754,21015,0.034408918
163755,21015,0.024977711
163756,21015,0.021949646
163757,21040,0.1011383
163758,21040,0.003862538
163759,21153,0.000159313
163760,21164,0.010905463
163762,21164,0.003624447
163768,21115,0.002226246
163769,21065,0.079266947
163770,21065,0.012296627
163771,21115,0.102957922
163772,21045,0.051014048
163773,21045,0.003670413
163776,21045,1.63E-05
163777,21045,0.016945009
163778,21045,0.018233134
163779,21023,0.0319476
163780,21023,0.154202722
163781,21023,0.09949731
163782,21023,0.058885009
163783,30101,0.085121879
163784,30101,0.072672198
163785,30101,0.051425106
163786,30101,0.029870421
163787,30022,0.243527845
163788,30022,0.004429032
163789,30022,0.143435789
163790,30022,0.135306376
163794,30044,0.264578425
163795,30044,0.110270787
163798,30021,0.028376011
163799,30021,0.155417146
163805,30125,0.032612725
163806,30125,0.070459388
163807,30125,0.15757852
163808,30125,0.169238479
163809,30049,0.002166948
163810,30049,0.012070532
163811,30049,0.014813062
163812,30049,0.003314611
163813,30049,0.007494086
163814,30049,0.013214269
163815,30049,0.021203902
163816,30049,0.011147415
163817,30049,0.001283725
163818,30090,7.65E-05
163819,30049,0.000436033
163820,30105,0.035361663
163821,30105,0.038543469
163822,30105,0.026306719
163823,30105,0.026107474
163826,30011,0.007828265
163827,30011,0.014400812
163828,30011,0.012626663
164594,6007,0.001344689
164595,6007,0.001496591
164596,6007,0.002180499
164597,6007,0.001338262
164598,6007,0.005219421
164599,6007,0.008542986
164600,6007,0.008542986
164601,6007,0.007410972
164602,6007,0.004019831
164603,6007,0.008495299
164604,6001,0.009238815
164605,6001,0.023433646
164606,6001,0.034204576
164607,6001,0.031281302
164608,6001,0.00211809
164610,6004,0.005055205
164611,6004,0.016528425
164612,6004,0.011713901
164613,6002,0.000107046
164614,6002,0.00180355
164615,6002,0.000825155
164616,6002,1.54E-05
164617,6002,0.005410622
164618,6002,0.017293522
164619,6002,0.016724586
164620,6002,0.010042028
164621,6002,0.019897768
164622,6002,0.014658919
164623,6002,0.000556764
164624,14065,0.011477692
164625,14065,0.012544117
164626,14065,0.010847932
164627,14065,0.007363413
164628,14065,0.010516678
164629,14065,0.008793218
164630,14065,0.002641671
164631,14065,0.001611129
164632,14087,0.007231214
164633,14087,0.007231214
164634,14087,0.007231214
164635,14087,0.007231214
164636,14087,0.007231214
164637,14087,0.007231214
164638,14087,0.007231214
164639,14087,0.007074181
164640,14087,0.004629068
164641,14087,4.56E-05
164642,16089,0.011219534
164643,16089,0.009173933
164644,16089,0.004652567
164645,16089,0.000490171
164646,16089,0.002312504
164647,16089,0.00025429
164648,16089,0.002653029
164649,16089,0.011581987
164651,16002,0.000330032
164652,16002,4.14E-05
164657,16012,8.58E-05
164658,16006,0.000890103
164659,16006,0.002765108
164660,16006,0.001299411
164661,16006,0.002420658
164662,16006,0.002340489
164663,16006,0.000605802
164664,16006,0.001796578
164665,16006,0.002687113
164666,16006,0.000172649
164667,16064,0.0137007
164668,16064,0.001812914
164669,16055,0.016828349
164670,16055,0.06002925
164671,16055,0.064310716
164672,16055,0.050520895
164673,16033,0.007665408
164674,16033,0.006099602
164675,16033,0.017824478
164676,16033,0.0371559
164677,16033,0.032176589
164678,16033,0.012162175
164679,16035,0.004492423
164680,16035,0.001714003
164681,16059,0.025832292
164682,16009,0.000447641
164683,16009,0.013435223
164684,16009,0.018097704
164685,16009,0.026506744
164686,16009,0.022976516
164687,16009,0.001336968
164688,16009,0.001056573
164689,16009,0.000483171
164690,16097,0.00189885
164691,16097,0.000493984
164692,16097,0.003359675
164693,16097,0.00644076
164694,16097,0.002646985
164695,16097,0.004589348
164696,16097,0.003451671
164697,16097,0.00304273
164698,16097,0.006438912
164699,16057,0.009170378
164700,16057,0.015187385
164701,16057,0.017798403
164702,16057,0.01817147
164703,16057,0.01817147
164704,16057,0.01817147
164705,16057,0.01817147
164706,16013,1.18E-05
164707,16013,0.004764423
164708,16013,0.010917392
164709,16013,0.010917392
164710,16013,0.010917392
164711,16013,0.010917392
164712,16013,0.010917392
164713,16013,0.008342826
164714,16013,0.001099844
164715,16092,0.006226717
164716,16092,0.006551694
164717,16092,0.005746378
164718,16092,0.004985829
164719,16092,0.002703033
164720,16092,0.00592817
164721,16099,0.007788921
164722,16092,0.000340325
164723,16092,0.004863654
164724,16092,0.006424593
164725,16092,0.004438855
164726,16092,0.001063935
164727,16099,0.010260397
164728,16099,0.0099013
164729,15123,0.000125428
164730,15123,0.006052654
164731,15066,0.00085946
164732,15066,0.000229676
164733,15066,0.013600893
164734,15066,0.060820067
164735,15066,0.027631231
164736,15116,0.128326985
164737,15086,0.00770723
164738,15086,0.017249192
164739,15086,0.009528397
164740,15086,0.01883074
164741,15086,0.018470272
164742,15086,0.020186543
164743,15086,0.0177201
164744,15086,0.018476237
164745,15086,0.016095742
164746,15086,0.012262405
164747,15086,0.00529345
164748,15086,0.0054518
164749,15086,0.017338532
164750,15086,0.020631413
164751,15021,0.020823353
