GRIDCODE,LONG,LATITUDE,Huso,POB,X ,Y ,UTM_Zones
363696,-100.6717269,24.09627944,6,0,2634321.774,1340649.062,14
363697,-100.6420624,24.09602441,6,6,2637321.774,1340649.062,14
363698,-100.612398,24.09576375,6,0,2640321.774,1340649.062,14
363699,-100.5827338,24.09549746,6,0,2643321.774,1340649.062,14
363700,-100.5530697,24.09522553,6,0,2646321.774,1340649.062,14
363701,-100.5234057,24.09494797,6,0,2649321.774,1340649.062,14
363702,-100.4937419,24.09466478,6,0,2652321.774,1340649.062,14
363703,-100.4640781,24.09437596,6,0,2655321.774,1340649.062,14
363704,-100.4344145,24.09408151,6,26,2658321.774,1340649.062,14
363705,-100.4047511,24.09378142,6,0,2661321.774,1340649.062,14
363706,-100.3750877,24.0934757,6,379,2664321.774,1340649.062,14
363707,-100.3454245,24.09316435,6,0,2667321.774,1340649.062,14
363708,-100.3157615,24.09284736,6,0,2670321.774,1340649.062,14
363709,-100.2860986,24.09252475,6,71,2673321.774,1340649.062,14
363710,-100.2564358,24.0921965,6,0,2676321.774,1340649.062,14
363711,-100.2267732,24.09186262,6,0,2679321.774,1340649.062,14
363712,-100.1971108,24.09152311,6,0,2682321.774,1340649.062,14
363713,-100.1674484,24.09117796,6,0,2685321.774,1340649.062,14
363714,-100.1377863,24.09082719,6,0,2688321.774,1340649.062,14
363715,-100.1081243,24.09047078,6,8,2691321.774,1340649.062,14
363716,-100.0784625,24.09010874,6,34,2694321.774,1340649.062,14
363717,-100.0488008,24.08974107,6,643,2697321.774,1340649.062,14
363718,-100.0191393,24.08936776,6,0,2700321.774,1340649.062,14
363719,-99.989478,24.08898883,6,0,2703321.774,1340649.062,14
363720,-99.95981685,24.08860426,6,0,2706321.774,1340649.062,14
363721,-99.93015587,24.08821406,6,0,2709321.774,1340649.062,14
363722,-99.90049507,24.08781823,6,0,2712321.774,1340649.062,14
363723,-99.87083445,24.08741677,6,118,2715321.774,1340649.062,14
363724,-99.84117401,24.08700968,6,19,2718321.774,1340649.062,14
363725,-99.81151375,24.08659696,6,1246,2721321.774,1340649.062,14
363726,-99.78185369,24.0861786,6,0,2724321.774,1340649.062,14
363727,-99.75219381,24.08575461,6,42,2727321.774,1340649.062,14
363728,-99.72253412,24.085325,6,0,2730321.774,1340649.062,14
363729,-99.69287463,24.08488975,6,0,2733321.774,1340649.062,14
363730,-99.66321534,24.08444887,6,4,2736321.774,1340649.062,14
363731,-99.63355625,24.08400236,6,0,2739321.774,1340649.062,14
363732,-99.60389735,24.08355021,6,0,2742321.774,1340649.062,14
363733,-99.57423867,24.08309244,6,0,2745321.774,1340649.062,14
363734,-99.54458019,24.08262904,6,0,2748321.774,1340649.062,14
363735,-99.51492192,24.08216,6,0,2751321.774,1340649.062,14
363736,-99.48526386,24.08168533,6,0,2754321.774,1340649.062,14
363737,-99.45560602,24.08120504,6,1,2757321.774,1340649.062,14
363738,-99.4259484,24.08071911,6,0,2760321.774,1340649.062,14
363739,-99.396291,24.08022755,6,0,2763321.774,1340649.062,14
363740,-99.36663382,24.07973036,6,0,2766321.774,1340649.062,14
363741,-99.33697686,24.07922754,6,0,2769321.774,1340649.062,14
363742,-99.30732013,24.07871909,6,0,2772321.774,1340649.062,14
363743,-99.27766364,24.07820501,6,0,2775321.774,1340649.062,14
363744,-99.24800737,24.0776853,6,0,2778321.774,1340649.062,14
363745,-99.21835134,24.07715996,6,0,2781321.774,1340649.062,14
363746,-99.18869555,24.07662899,6,0,2784321.774,1340649.062,14
363747,-99.15904,24.07609239,6,47,2787321.774,1340649.062,14
363748,-99.12938469,24.07555016,6,3924,2790321.774,1340649.062,14
363749,-99.09972963,24.0750023,6,1345,2793321.774,1340649.062,14
363750,-99.07007482,24.07444881,6,1551,2796321.774,1340649.062,14
363751,-99.04042025,24.07388969,6,551,2799321.774,1340649.062,14
363752,-99.01076594,24.07332494,6,352,2802321.774,1340649.062,14
363753,-98.98111189,24.07275456,6,153,2805321.774,1340649.062,14
363754,-98.95145809,24.07217855,6,491,2808321.774,1340649.062,14
363755,-98.92180455,24.07159691,6,0,2811321.774,1340649.062,14
363756,-98.89215128,24.07100964,6,9,2814321.774,1340649.062,14
363757,-98.86249827,24.07041674,6,0,2817321.774,1340649.062,14
363758,-98.83284554,24.06981821,6,0,2820321.774,1340649.062,14
363759,-98.80319307,24.06921406,6,0,2823321.774,1340649.062,14
363760,-98.77354087,24.06860427,6,0,2826321.774,1340649.062,14
363761,-98.74388895,24.06798886,6,0,2829321.774,1340649.062,14
363762,-98.71423731,24.06736781,6,0,2832321.774,1340649.062,14
363763,-98.68458595,24.06674114,6,0,2835321.774,1340649.062,14
363764,-98.65493488,24.06610884,6,0,2838321.774,1340649.062,14
363765,-98.62528409,24.06547091,6,0,2841321.774,1340649.062,14
363766,-98.59563359,24.06482735,6,0,2844321.774,1340649.062,14
363767,-98.56598338,24.06417816,6,0,2847321.774,1340649.062,14
363768,-98.53633346,24.06352334,6,0,2850321.774,1340649.062,14
363769,-98.50668384,24.06286289,6,0,2853321.774,1340649.062,14
363770,-98.47703452,24.06219682,6,0,2856321.774,1340649.062,14
363771,-98.4473855,24.06152512,6,0,2859321.774,1340649.062,14
363772,-98.41773678,24.06084779,6,0,2862321.774,1340649.062,14
363773,-98.38808837,24.06016483,6,3188,2865321.774,1340649.062,14
363774,-98.35844027,24.05947624,6,2078,2868321.774,1340649.062,14
363775,-98.32879248,24.05878203,6,0,2871321.774,1340649.062,14
363776,-98.299145,24.05808219,6,0,2874321.774,1340649.062,14
363777,-98.26949784,24.05737671,6,0,2877321.774,1340649.062,14
363778,-98.239851,24.05666562,6,0,2880321.774,1340649.062,14
363779,-98.21020448,24.05594889,6,0,2883321.774,1340649.062,14
363780,-98.18055828,24.05522654,6,0,2886321.774,1340649.062,14
363781,-98.15091241,24.05449856,6,0,2889321.774,1340649.062,14
363782,-98.12126687,24.05376495,6,136,2892321.774,1340649.062,14
363783,-98.09162166,24.05302571,6,110,2895321.774,1340649.062,14
363784,-98.06197678,24.05228085,6,0,2898321.774,1340649.062,14
363785,-98.03233225,24.05153036,6,0,2901321.774,1340649.062,14
363786,-98.00268805,24.05077424,6,0,2904321.774,1340649.062,14
363787,-97.97304419,24.0500125,6,0,2907321.774,1340649.062,14
363788,-97.94340067,24.04924513,6,0,2910321.774,1340649.062,14
363789,-97.91375751,24.04847213,6,0,2913321.774,1340649.062,14
363790,-97.88411469,24.04769351,6,4,2916321.774,1340649.062,14
363791,-97.85447222,24.04690926,6,0,2919321.774,1340649.062,14
363792,-97.82483011,24.04611938,6,0,2922321.774,1340649.062,14
363793,-97.79518836,24.04532388,6,0,2925321.774,1340649.062,14
363794,-97.76554696,24.04452275,6,0,2928321.774,1340649.062,14
363795,-97.73590593,24.04371599,6,0,2931321.774,1340649.062,14
363796,-97.70626526,24.04290361,6,0,2934321.774,1340649.062,14
363797,-97.67662496,24.0420856,6,0,2937321.774,1340649.062,14
363798,-97.64698502,24.04126197,6,0,2940321.774,1340649.062,14
363799,-97.61734546,24.04043271,6,0,2943321.774,1340649.062,14
363800,-97.58770627,24.03959782,6,0,2946321.774,1340649.062,14
363801,-97.55806747,24.03875731,6,0,2949321.774,1340649.062,14
363802,-97.52842903,24.03791117,6,0,2952321.774,1340649.062,14
363803,-97.49879099,24.03705941,6,0,2955321.774,1340649.062,14
363804,-97.46915332,24.03620203,6,0,2958321.774,1340649.062,14
363805,-97.43951605,24.03533901,6,0,2961321.774,1340649.062,14
363806,-97.40987916,24.03447038,6,0,2964321.774,1340649.062,14
363807,-97.38024267,24.03359612,6,0,2967321.774,1340649.062,14
363808,-97.35060657,24.03271623,6,0,2970321.774,1340649.062,14
363809,-97.32097086,24.03183072,6,0,2973321.774,1340649.062,14
363810,-97.29133556,24.03093958,6,0,2976321.774,1340649.062,14
363811,-97.26170066,24.03004282,6,0,2979321.774,1340649.062,14
363812,-97.23206616,24.02914044,6,0,2982321.774,1340649.062,14
363813,-97.20243207,24.02823243,6,0,2985321.774,1340649.062,14
363814,-97.17279839,24.0273188,6,0,2988321.774,1340649.062,14
363815,-97.14316513,24.02639954,6,0,2991321.774,1340649.062,14
363816,-97.11353228,24.02547466,6,0,2994321.774,1340649.062,14
364645,-104.2023526,24.11363808,6,0,2277321.774,1343649.062,13
364646,-104.1726863,24.11405343,6,0,2280321.774,1343649.062,13
364647,-104.1430198,24.11446316,6,0,2283321.774,1343649.062,13
364648,-104.1133531,24.11486724,6,0,2286321.774,1343649.062,13
364649,-104.0836863,24.1152657,6,0,2289321.774,1343649.062,13
364650,-104.0540192,24.11565852,6,0,2292321.774,1343649.062,13
364651,-104.024352,24.11604571,6,2,2295321.774,1343649.062,13
364652,-103.9946846,24.11642727,6,0,2298321.774,1343649.062,13
364653,-103.9650171,24.11680319,6,0,2301321.774,1343649.062,13
364654,-103.9353494,24.11717348,6,0,2304321.774,1343649.062,13
364655,-103.9056815,24.11753814,6,0,2307321.774,1343649.062,13
364656,-103.8760134,24.11789717,6,0,2310321.774,1343649.062,13
364657,-103.8463452,24.11825056,6,0,2313321.774,1343649.062,13
364658,-103.8166769,24.11859832,6,0,2316321.774,1343649.062,13
364659,-103.7870083,24.11894045,6,0,2319321.774,1343649.062,13
364660,-103.7573397,24.11927694,6,0,2322321.774,1343649.062,13
364661,-103.7276708,24.1196078,6,0,2325321.774,1343649.062,13
364662,-103.6980018,24.11993303,6,0,2328321.774,1343649.062,13
364663,-103.6683327,24.12025262,6,0,2331321.774,1343649.062,13
364664,-103.6386635,24.12056658,6,0,2334321.774,1343649.062,13
364665,-103.6089941,24.12087491,6,0,2337321.774,1343649.062,13
364666,-103.5793245,24.1211776,6,718,2340321.774,1343649.062,13
364667,-103.5496548,24.12147467,6,0,2343321.774,1343649.062,13
364668,-103.519985,24.12176609,6,147,2346321.774,1343649.062,13
364669,-103.4903151,24.12205189,6,5,2349321.774,1343649.062,13
364670,-103.460645,24.12233205,6,52,2352321.774,1343649.062,13
364671,-103.4309748,24.12260657,6,2,2355321.774,1343649.062,13
364672,-103.4013045,24.12287547,6,0,2358321.774,1343649.062,13
364673,-103.3716341,24.12313873,6,0,2361321.774,1343649.062,13
364674,-103.3419635,24.12339635,6,0,2364321.774,1343649.062,13
364675,-103.3122929,24.12364835,6,3,2367321.774,1343649.062,13
364676,-103.2826221,24.1238947,6,0,2370321.774,1343649.062,13
364677,-103.2529512,24.12413543,6,0,2373321.774,1343649.062,13
364678,-103.2232802,24.12437052,6,0,2376321.774,1343649.062,13
364679,-103.1936091,24.12459998,6,0,2379321.774,1343649.062,13
364680,-103.1639379,24.1248238,6,0,2382321.774,1343649.062,13
364681,-103.1342666,24.12504199,6,0,2385321.774,1343649.062,13
364682,-103.1045952,24.12525455,6,0,2388321.774,1343649.062,13
364683,-103.0749237,24.12546147,6,0,2391321.774,1343649.062,13
364684,-103.0452521,24.12566276,6,0,2394321.774,1343649.062,13
364685,-103.0155805,24.12585841,6,0,2397321.774,1343649.062,13
364686,-102.9859087,24.12604843,6,0,2400321.774,1343649.062,13
364687,-102.9562368,24.12623282,6,0,2403321.774,1343649.062,13
364688,-102.9265649,24.12641157,6,3,2406321.774,1343649.062,13
364689,-102.8968929,24.12658469,6,772,2409321.774,1343649.062,13
364690,-102.8672208,24.12675217,6,0,2412321.774,1343649.062,13
364691,-102.8375487,24.12691402,6,0,2415321.774,1343649.062,13
364692,-102.8078764,24.12707024,6,0,2418321.774,1343649.062,13
364693,-102.7782041,24.12722082,6,0,2421321.774,1343649.062,13
364694,-102.7485318,24.12736577,6,0,2424321.774,1343649.062,13
364695,-102.7188593,24.12750509,6,0,2427321.774,1343649.062,13
364696,-102.6891868,24.12763876,6,0,2430321.774,1343649.062,13
364697,-102.6595143,24.12776681,6,0,2433321.774,1343649.062,13
364698,-102.6298417,24.12788922,6,0,2436321.774,1343649.062,13
364699,-102.600169,24.128006,6,0,2439321.774,1343649.062,13
364700,-102.5704963,24.12811714,6,0,2442321.774,1343649.062,13
364701,-102.5408235,24.12822265,6,0,2445321.774,1343649.062,13
364702,-102.5111507,24.12832252,6,0,2448321.774,1343649.062,13
364703,-102.4814779,24.12841677,6,0,2451321.774,1343649.062,13
364704,-102.451805,24.12850537,6,0,2454321.774,1343649.062,13
364705,-102.4221321,24.12858834,6,0,2457321.774,1343649.062,13
364706,-102.3924591,24.12866568,6,0,2460321.774,1343649.062,13
364707,-102.3627861,24.12873738,6,2,2463321.774,1343649.062,13
364708,-102.3331131,24.12880345,6,0,2466321.774,1343649.062,13
364709,-102.30344,24.12886389,6,0,2469321.774,1343649.062,13
364710,-102.2737669,24.12891869,6,0,2472321.774,1343649.062,13
364711,-102.2440938,24.12896785,6,0,2475321.774,1343649.062,13
364712,-102.2144207,24.12901138,6,0,2478321.774,1343649.062,13
364713,-102.1847475,24.12904928,6,0,2481321.774,1343649.062,13
364714,-102.1550744,24.12908154,6,0,2484321.774,1343649.062,13
364715,-102.1254012,24.12910817,6,0,2487321.774,1343649.062,13
364716,-102.095728,24.12912917,6,0,2490321.774,1343649.062,13
364717,-102.0660548,24.12914453,6,0,2493321.774,1343649.062,13
364718,-102.0363816,24.12915425,6,0,2496321.774,1343649.062,13
364719,-102.0067084,24.12915834,6,0,2499321.774,1343649.062,13
364720,-101.9770352,24.1291568,6,0,2502321.774,1343649.062,14
364721,-101.947362,24.12914962,6,0,2505321.774,1343649.062,14
364722,-101.9176888,24.12913681,6,0,2508321.774,1343649.062,14
364723,-101.8880156,24.12911836,6,0,2511321.774,1343649.062,14
364724,-101.8583424,24.12909428,6,75,2514321.774,1343649.062,14
364725,-101.8286692,24.12906457,6,0,2517321.774,1343649.062,14
364726,-101.7989961,24.12902922,6,0,2520321.774,1343649.062,14
364727,-101.7693229,24.12898823,6,0,2523321.774,1343649.062,14
364728,-101.7396498,24.12894161,6,0,2526321.774,1343649.062,14
364729,-101.7099767,24.12888936,6,79,2529321.774,1343649.062,14
364730,-101.6803036,24.12883148,6,0,2532321.774,1343649.062,14
364731,-101.6506306,24.12876795,6,0,2535321.774,1343649.062,14
364732,-101.6209576,24.1286988,6,0,2538321.774,1343649.062,14
364733,-101.5912846,24.12862401,6,0,2541321.774,1343649.062,14
364734,-101.5616116,24.12854358,6,0,2544321.774,1343649.062,14
364735,-101.5319387,24.12845753,6,0,2547321.774,1343649.062,14
364736,-101.5022659,24.12836583,6,0,2550321.774,1343649.062,14
364737,-101.472593,24.12826851,6,0,2553321.774,1343649.062,14
364738,-101.4429202,24.12816555,6,0,2556321.774,1343649.062,14
364739,-101.4132475,24.12805695,6,0,2559321.774,1343649.062,14
364740,-101.3835748,24.12794272,6,0,2562321.774,1343649.062,14
364741,-101.3539022,24.12782286,6,0,2565321.774,1343649.062,14
364742,-101.3242296,24.12769736,6,0,2568321.774,1343649.062,14
364743,-101.2945571,24.12756623,6,0,2571321.774,1343649.062,14
364744,-101.2648846,24.12742946,6,0,2574321.774,1343649.062,14
364745,-101.2352122,24.12728706,6,0,2577321.774,1343649.062,14
364746,-101.2055399,24.12713902,6,0,2580321.774,1343649.062,14
364747,-101.1758677,24.12698536,6,0,2583321.774,1343649.062,14
364748,-101.1461955,24.12682605,6,0,2586321.774,1343649.062,14
364749,-101.1165233,24.12666112,6,0,2589321.774,1343649.062,14
364750,-101.0868513,24.12649055,6,0,2592321.774,1343649.062,14
364751,-101.0571793,24.12631434,6,0,2595321.774,1343649.062,14
364752,-101.0275075,24.1261325,6,0,2598321.774,1343649.062,14
364753,-100.9978357,24.12594503,6,0,2601321.774,1343649.062,14
364754,-100.9681639,24.12575192,6,0,2604321.774,1343649.062,14
364755,-100.9384923,24.12555318,6,0,2607321.774,1343649.062,14
364756,-100.9088208,24.12534881,6,0,2610321.774,1343649.062,14
364757,-100.8791493,24.1251388,6,0,2613321.774,1343649.062,14
364758,-100.849478,24.12492315,6,0,2616321.774,1343649.062,14
364759,-100.8198067,24.12470188,6,0,2619321.774,1343649.062,14
364760,-100.7901356,24.12447497,6,0,2622321.774,1343649.062,14
364761,-100.7604645,24.12424242,6,67,2625321.774,1343649.062,14
364762,-100.7307936,24.12400425,6,0,2628321.774,1343649.062,14
364763,-100.7011228,24.12376043,6,0,2631321.774,1343649.062,14
364764,-100.6714521,24.12351099,6,0,2634321.774,1343649.062,14
364765,-100.6417815,24.12325591,6,107,2637321.774,1343649.062,14
364766,-100.612111,24.1229952,6,0,2640321.774,1343649.062,14
364767,-100.5824406,24.12272885,6,102,2643321.774,1343649.062,14
364768,-100.5527704,24.12245687,6,0,2646321.774,1343649.062,14
364769,-100.5231002,24.12217926,6,0,2649321.774,1343649.062,14
364770,-100.4934302,24.12189601,6,0,2652321.774,1343649.062,14
364771,-100.4637604,24.12160713,6,0,2655321.774,1343649.062,14
364772,-100.4340906,24.12131262,6,0,2658321.774,1343649.062,14
364773,-100.404421,24.12101247,6,0,2661321.774,1343649.062,14
364774,-100.3747516,24.12070669,6,0,2664321.774,1343649.062,14
364775,-100.3450822,24.12039528,6,0,2667321.774,1343649.062,14
364776,-100.3154131,24.12007823,6,0,2670321.774,1343649.062,14
364777,-100.285744,24.11975555,6,0,2673321.774,1343649.062,14
364778,-100.2560751,24.11942724,6,60,2676321.774,1343649.062,14
364779,-100.2264064,24.11909329,6,0,2679321.774,1343649.062,14
364780,-100.1967378,24.11875371,6,0,2682321.774,1343649.062,14
364781,-100.1670693,24.1184085,6,0,2685321.774,1343649.062,14
364782,-100.1374011,24.11805765,6,0,2688321.774,1343649.062,14
364783,-100.1077329,24.11770117,6,0,2691321.774,1343649.062,14
364784,-100.078065,24.11733906,6,0,2694321.774,1343649.062,14
364785,-100.0483972,24.11697132,6,0,2697321.774,1343649.062,14
364786,-100.0187295,24.11659794,6,0,2700321.774,1343649.062,14
364787,-99.98906209,24.11621893,6,0,2703321.774,1343649.062,14
364788,-99.9593948,24.11583429,6,0,2706321.774,1343649.062,14
364789,-99.92972769,24.11544401,6,361,2709321.774,1343649.062,14
364790,-99.90006075,24.1150481,6,0,2712321.774,1343649.062,14
364791,-99.87039399,24.11464656,6,0,2715321.774,1343649.062,14
364792,-99.84072742,24.11423939,6,764,2718321.774,1343649.062,14
364793,-99.81106103,24.11382658,6,1601,2721321.774,1343649.062,14
364794,-99.78139483,24.11340814,6,0,2724321.774,1343649.062,14
364795,-99.75172882,24.11298407,6,0,2727321.774,1343649.062,14
364796,-99.722063,24.11255437,6,0,2730321.774,1343649.062,14
364797,-99.69239738,24.11211903,6,22,2733321.774,1343649.062,14
364798,-99.66273195,24.11167807,6,0,2736321.774,1343649.062,14
364799,-99.63306672,24.11123146,6,0,2739321.774,1343649.062,14
364800,-99.6034017,24.11077923,6,0,2742321.774,1343649.062,14
364801,-99.57373688,24.11032137,6,0,2745321.774,1343649.062,14
364802,-99.54407227,24.10985787,6,0,2748321.774,1343649.062,14
364803,-99.51440787,24.10938874,6,0,2751321.774,1343649.062,14
364804,-99.48474368,24.10891398,6,0,2754321.774,1343649.062,14
364805,-99.4550797,24.10843359,6,0,2757321.774,1343649.062,14
364806,-99.42541595,24.10794757,6,0,2760321.774,1343649.062,14
364807,-99.39575241,24.10745591,6,0,2763321.774,1343649.062,14
364808,-99.3660891,24.10695862,6,0,2766321.774,1343649.062,14
364809,-99.33642601,24.1064557,6,0,2769321.774,1343649.062,14
364810,-99.30676315,24.10594715,6,0,2772321.774,1343649.062,14
364811,-99.27710053,24.10543297,6,82,2775321.774,1343649.062,14
364812,-99.24743813,24.10491316,6,0,2778321.774,1343649.062,14
364813,-99.21777597,24.10438771,6,135,2781321.774,1343649.062,14
364814,-99.18811405,24.10385664,6,759,2784321.774,1343649.062,14
364815,-99.15845237,24.10331993,6,0,2787321.774,1343649.062,14
364816,-99.12879093,24.10277759,6,17,2790321.774,1343649.062,14
364817,-99.09912973,24.10222962,6,1,2793321.774,1343649.062,14
364818,-99.06946879,24.10167602,6,3,2796321.774,1343649.062,14
364819,-99.0398081,24.10111679,6,3,2799321.774,1343649.062,14
364820,-99.01014765,24.10055193,6,10,2802321.774,1343649.062,14
364821,-98.98048747,24.09998143,6,5,2805321.774,1343649.062,14
364822,-98.95082754,24.09940531,6,0,2808321.774,1343649.062,14
364823,-98.92116788,24.09882355,6,0,2811321.774,1343649.062,14
364824,-98.89150848,24.09823617,6,3,2814321.774,1343649.062,14
364825,-98.86184934,24.09764315,6,0,2817321.774,1343649.062,14
364826,-98.83219047,24.0970445,6,0,2820321.774,1343649.062,14
364827,-98.80253187,24.09644023,6,0,2823321.774,1343649.062,14
