GRIDCODE,CVENTMUN,Fb,
388158,10004,0.004820809,
388159,10004,0.004814442,
388160,10004,0.004807662,
388161,10004,0.004745909,
388162,10004,0.003735431,
388163,10004,0.004445445,
388164,10004,0.004397739,
388165,10004,0.004034153,
388166,10004,0.004415544,
388166,10031,3.37782E-05,
388167,10004,0.001355521,
388167,10031,0.018957501,
388168,10006,0.005125317,
388168,10031,0.018919008,
388169,10006,0.017608621,
388170,10006,0.009191649,
388171,10006,0.005680225,
388172,10006,0.004203174,
388173,10006,0.004637188,
388174,10006,0.016925159,
388175,10006,0.003597408,
388176,10006,0.005227605,
388177,10006,0.020313256,
388178,10006,0.005329979,
388179,10006,0.004997631,
388180,10006,0.005168091,
388181,10006,0.005071233,
388182,10006,0.004848174,
388182,10027,9.425E-05,
388183,10006,0.004788069,
388183,10027,0.000324394,
388184,10006,0.004584629,
388184,10027,0.00051714,
388185,10006,0.001670729,
388185,10027,0.003031886,
388186,10027,0.00438039,
388187,10027,0.003084745,
388188,10027,0.005602042,
388189,10027,0.004720494,
388190,10027,0.004997664,
388191,10027,0.035327391,
388192,10027,0.020781934,
388193,10027,0.033577056,
388194,10027,0.031626107,
388195,10027,0.015254852,
388196,10027,0.012603913,
388197,10027,0.019613318,
388198,10027,0.007871079,
388198,32026,0.022192526,
388199,32026,0.021969668,
388200,32026,0.002762701,
388201,32026,0.000859651,
388202,32026,0.001044829,
388203,32026,0.000821864,
388204,32026,0.000834351,
388205,32026,0.000836196,
388206,32026,0.000830804,
388207,32026,0.001033206,
388208,32026,0.001722446,
388209,32026,0.001052875,
388210,32026,0.001484636,
388211,32026,0.001708634,
388212,32026,0.001384105,
388213,32026,0.001264077,
388214,32026,0.001818278,
388215,32026,0.000855755,
388216,32026,0.001043938,
388217,32026,0.001199303,
388218,32026,0.001731969,
388218,32027,0.002226016,
388219,32026,0.001031985,
388219,32027,0.012281417,
388220,32026,6.17315E-05,
388220,32027,0.008586583,
388221,32027,0.004227696,
388222,32027,0.004067413,
388223,32027,0.003794598,
388224,32026,3.33625E-05,
388224,32027,0.004942452,
388225,32026,4.68141E-05,
388225,32027,0.005477472,
388226,32027,0.00682234,
388227,32027,0.023920732,
388228,32027,0.042008208,
388229,32026,0.001994772,
388229,32027,0.013894449,
388230,32026,0.0013496,
388231,32026,0.002417206,
388232,32026,0.002075102,
388233,05030,0.000151926,
388233,32026,0.008296381,
388234,32007,0.001342257,
388234,32026,0.003472868,
388235,32007,0.004623924,
388235,32026,1.34301E-05,
388236,32007,0.006400966,
388237,32007,0.042982621,
388238,32007,0.053662759,
388239,32007,0.04769843,
388240,32007,0.023077387,
388241,32007,0.005263043,
388242,32007,0.004896958,
388243,05030,0.009897133,
388243,32007,0.00321786,
388244,05030,0.026803648,
388245,05030,0.005167008,
388246,05030,0.002246684,
388247,05030,0.001939944,
388248,05030,0.00242569,
388249,05030,0.002621009,
388250,05030,0.002461886,
388251,05030,0.002468362,
388252,05030,0.014350877,
388253,05030,0.112369925,
388254,05030,0.018299521,
388255,05030,0.002417653,
388256,05030,6.39141E-05,
388256,19017,0.00283115,
388257,19017,0.003389061,
388258,19017,0.007113369,
388259,19017,0.013358714,
388260,19017,0.016765487,
388261,19017,0.005054037,
388262,19017,0.010181053,
388263,19017,0.010238491,
388264,19017,0.003572233,
388265,19017,0.004703489,
388266,19017,0.004081646,
388267,19017,0.003306044,
388268,19017,0.002894966,
388269,19017,0.003739667,
388270,19017,0.003365536,
388271,19017,0.002708887,
388272,19017,0.00069273,
388273,19017,0.000255304,
388274,19017,0.002974684,
388275,19017,0.00231684,
388276,19017,0.006546802,
388277,19017,0.009198068,
388278,19017,0.006648433,
388279,19017,0.007750488,
388280,19017,0.003226606,
388281,19017,0.002053734,
388282,19017,0.005235265,
388283,19017,0.008791325,
388283,19030,0.0257907,
388284,19030,0.111548258,
388285,19030,0.088646682,
388286,19030,0.065275707,
388287,19030,0.066778033,
388288,19030,0.024372446,
388288,19033,0.015919523,
388289,19033,0.041716711,
388290,19033,0.038689191,
388291,19033,0.058584899,
388292,19033,0.021067887,
388293,19033,0.010386904,
388294,19033,0.017042836,
388295,19033,0.01525057,
388296,19033,0.013991535,
388297,19033,0.014536806,
388298,19033,0.01422031,
388299,19033,0.041129674,
388299,28020,0.027407399,
388300,19033,0.013216205,
388300,28020,0.208541595,
388301,28020,0.292394746,
388302,28020,0.088379229,
388302,28042,0.010955682,
388303,28042,0.033417688,
388304,28042,0.011813455,
388305,28042,0.03120334,
388306,28042,0.139194301,
388307,28042,0.044375909,
388308,28042,0.017270874,
388309,28042,0.015463025,
388310,28034,0.007665667,
388310,28042,0.002096044,
388311,28034,0.006082967,
388312,28034,0.017922987,
388313,28034,0.017229411,
388314,28034,0.017885968,
388315,28034,0.009615876,
388316,28034,0.007595649,
388317,28034,0.012071131,
388318,28034,0.00875881,
388319,28034,0.006767119,
388319,28036,0.009759412,
388320,28034,9.46226E-05,
388320,28036,0.291023203,
388321,28036,0.095563708,
388322,28036,0.091979914,
388323,28036,0.043401844,
388324,28036,0.049244624,
388325,28036,0.040756983,
388326,28036,0.034820571,
388327,28010,0.010357669,
388327,28036,0.037341001,
388328,28010,0.025785527,
388329,28010,0.041050878,
388330,28010,0.011249822,
388331,28010,0.009296925,
388332,28010,0.007600823,
388333,28010,0.010989264,
388334,28010,0.011811907,
388335,28010,0.033188749,
388336,28010,0.037434519,
388337,28010,0.032149842,
388338,28010,0.018988147,
388339,28010,0.009279278,
388340,28010,0.002051105,
388340,28035,0.010820654,
388341,28035,0.008471314,
388342,28035,0.020505672,
388343,28035,0.019508537,
388344,28035,0.013837726,
388345,28035,0.013450061,
388346,28035,0.011981558,
388347,28035,0.014577113,
388348,28035,0.006341341,
388349,28035,8.88761E-05,
388350,28035,0.000410846,
388351,28035,0.000835477,
388352,28035,0.00075594,
388353,28035,0.002176859,
388354,28035,0.004193348,
388355,28035,0.004141628,
388356,28035,0.005654259,
388357,28035,0.010681165,
388358,28035,0.008021416,
388359,28035,0.006663293,
388360,28035,0.000421416,
388361,28035,9.17468E-05,
388362,28035,0.000643286,
389209,10021,0.138360074,
389210,10021,0.094920637,
389211,10021,0.030730166,
389212,10021,0.009141475,
389213,10021,0.010905305,
389214,10021,0.010928489,
389215,10021,0.011350645,
389216,10021,0.01271996,
389217,10021,0.010867154,
389218,10021,0.008330407,
389219,10021,0.013888521,
389220,10021,0.014178845,
389221,10021,0.014811165,
389222,10004,0.000165906,
389222,10021,0.011803673,
389223,10004,0.003081354,
389223,10021,0.005202293,
389224,10004,0.004804156,
389225,10004,0.00484106,
389226,10004,0.004841078,
389227,10004,0.004840787,
389228,10004,0.004804432,
389229,10004,0.003082937,
389230,10004,0.004096484,
389231,10004,0.00439648,
389232,10004,0.00434739,
389233,10004,0.004440017,
389234,10004,0.00417371,
389235,10004,0.003654452,
389235,10006,0.000483089,
389235,10031,0.002427517,
389236,10004,0.00019782,
389236,10006,0.012364116,
389236,10031,0.000741424,
389237,10006,0.013691792,
389238,10006,0.006231861,
389239,10006,0.00567284,
389240,10006,0.003870382,
389241,10006,0.004553936,
389242,10006,0.029640525,
389243,10006,0.055789709,
389244,10006,0.047437276,
389245,10006,0.026715634,
389246,10006,0.005195498,
389247,10006,0.005135187,
389248,10006,0.005113163,
389249,10006,0.005001231,
389250,10006,0.005031739,
389251,10006,0.005129379,
389252,10006,0.004872814,
389253,05036,6.18465E-05,
389253,10006,0.003827863,
389253,10027,4.61752E-06,
389254,05036,0.001698984,
389254,10006,0.000196122,
389254,10027,0.000655083,
389255,05036,0.00012111,
389255,10027,0.004255299,
389256,10027,0.004714903,
389257,10027,0.004472232,
389258,10027,0.005761687,
389259,10027,0.029285996,
389260,10027,0.021943108,
389261,10027,0.008486886,
389262,10027,0.004702427,
389263,10027,0.006704378,
389264,10027,0.031490876,
389265,10027,0.044951442,
389265,32026,0.00022758,
389266,10027,0.003766166,
389266,32026,0.03215018,
389267,32026,0.007857413,
389268,32026,0.000836196,
389269,32026,0.001012232,
389270,32026,0.001889157,
389271,32026,0.000836196,
389272,32026,0.000836196,
389273,32026,0.000832162,
389274,32026,0.00081229,
389275,32026,0.000968248,
389276,32026,0.001521564,
389277,32026,0.001587208,
389278,32026,0.003565697,
389279,32026,0.002607148,
389280,32026,0.00104599,
389281,32026,0.001393348,
389282,32026,0.000836696,
389283,32026,0.001060362,
389284,32026,0.001142957,
389284,32027,6.46338E-05,
389285,32026,0.000937088,
389285,32027,0.015066173,
389286,32026,0.000888896,
389286,32027,0.03594591,
389287,32027,0.015921319,
389288,32027,0.020163249,
389289,32027,0.004169002,
389290,32027,0.004676748,
389291,32027,0.005199363,
389292,32027,0.005211541,
389293,32027,0.004767028,
389294,32027,0.00783478,
389295,32027,0.017599199,
389296,05024,0.016502406,
389296,32027,0.072073213,
389297,05024,0.003733798,
389297,05030,0.01486419,
389297,32026,0.02486235,
389297,32027,0.078257977,
389298,05030,0.022912061,
389298,32026,0.060899701,
389299,05030,0.009567886,
389299,32026,0.001369396,
389300,05030,0.0036158,
389300,32026,0.000496169,
389301,05030,0.004131748,
389301,32026,3.18859E-06,
389302,05030,0.001684016,
389302,32007,0.00178701,
389302,32026,3.18254E-05,
389303,05030,5.37515E-05,
389303,32007,0.003524406,
389304,32007,0.020547683,
389305,32007,0.05207677,
389306,32007,0.042046348,
389307,32007,0.008198179,
389308,32007,0.004840694,
389309,32007,0.005604768,
389310,05030,0.002814453,
389310,32007,0.006773012,
389311,05030,0.002423855,
389311,32007,0.000100442,
389312,05030,0.002263037,
389313,05030,0.002920489,
389314,05030,0.001978199,
389315,05030,0.002241163,
389316,05030,0.002247192,
389317,05030,0.00243823,
389318,05030,0.003747826,
389319,05030,0.002630709,
389320,05030,0.013478572,
389321,05030,0.059070472,
389322,05030,0.002417602,
389323,05030,0.00220762,
389323,19017,4.76527E-05,
389324,05030,0.00010038,
389324,19017,0.003278473,
389325,19017,0.006937889,
389326,19017,0.006139374,
389327,19017,0.00368483,
389328,19017,0.009949278,
389329,19017,0.011877858,
389330,19017,0.010659196,
389331,19017,0.0058259,
389332,19017,0.002734982,
389333,19017,0.002088035,
389334,19017,0.002675765,
389335,19017,0.003543411,
389336,19017,0.003435227,
389337,19017,0.003303573,
389338,19017,0.002679624,
389339,19017,0.002250016,
389340,19017,3.92769E-07,
389341,19017,0.000583515,
389342,19017,0.004199992,
389343,19017,0.004076628,
389344,19017,0.012309416,
389345,19017,0.013665137,
389346,19017,0.012587796,
389347,19017,0.011514729,
389348,19017,0.009012644,
389349,19017,0.004242634,
389350,19017,0.008168402,
389350,19030,0.000870953,
389351,19017,0.007341154,
389351,19030,0.084911454,
389352,19030,0.122577334,
389353,19030,0.086616692,
389354,19030,0.075474607,
389355,19030,0.064866025,
389355,19033,0.000403966,
389356,19030,0.006440327,
389356,19033,0.032810186,
389357,19033,0.044173735,
389358,19033,0.047378071,
389359,19033,0.043706358,
389360,19033,0.01636665,
389361,19033,0.011421654,
389362,19033,0.002288224,
389363,19033,0.023204621,
389364,19033,0.024136743,
389365,19033,0.040800447,
389366,19033,0.022836635,
389367,19033,0.02398059,
389368,19033,0.024319362,
389368,28020,0.007413587,
389369,19033,0.011159011,
389369,28020,0.124391278,
389370,19033,0.010898318,
389370,28020,0.177454289,
389370,28042,0.006821144,
389371,19033,0.001464268,
389371,28042,0.017148603,
389372,28042,0.028244925,
389373,28042,0.041442731,
389374,28042,0.063152865,
389375,28042,0.044832293,
389376,28042,0.047373137,
389377,28034,0.003354977,
389377,28042,0.019768013,
389378,28034,0.005405241,
389378,28042,0.001779651,
389379,28034,0.006635896,
389380,28034,0.008313493,
389381,28034,0.006749132,
389382,28034,0.009585962,
389383,28034,0.00650346,
389384,28034,0.008684917,
389385,28034,0.009323433,
389386,28034,0.008966381,
389387,28034,0.004542277,
389387,28036,0.035701859,
389388,28036,0.208954058,
389389,28036,0.103885987,
389390,28036,0.031923903,
389391,28036,0.084334578,
389392,28005,3.99337E-05,
389392,28036,0.068857851,
389393,28005,0.001617524,
389393,28036,0.027435929,
389394,28005,0.000235762,
389394,28010,8.94078E-05,
389394,28036,0.024197309,
389395,28010,0.005906302,
389395,28036,0.013594696,
389396,28010,0.016046756,
389397,28010,0.007610634,
389398,28010,0.018888258,
389399,28010,0.088055421,
389400,28010,0.01009327,
389401,28010,0.009679271,
389402,28010,0.017778399,
389403,28010,0.026930737,
389404,28010,0.039275041,
389405,28010,0.019659644,
389406,28010,0.017869934,
389407,28010,0.012480039,
389407,28035,0.006596392,
389408,28010,3.0038E-05,
389408,28035,0.007361477,
389409,28035,0.012069148,
389410,28035,0.013776936,
389411,28035,0.014339363,
389412,28035,0.027313258,
389413,28035,0.017571397,
389414,28035,0.02048938,
389415,28035,0.014957502,
389416,28035,0.005390609,
389417,28035,0.000994295,
389421,28035,5.32431E-05,
389422,28035,0.00091031,
389423,28035,0.005905516,
389424,28035,0.003910584,
389425,28035,0.011084105,
389426,28035,0.00914002,
389427,28035,0.00229544,
389428,28035,0.000384647,
389429,28035,5.18488E-05,
389430,28035,0.000769367,
390277,10021,0.045389408,
390278,10021,0.035707838,
390279,10021,0.010533075,
390280,10021,0.004149222,
390281,10021,0.001377253,
390282,10021,0.011950788,
390283,10021,0.012696988,
390284,10021,0.011587206,
390285,10021,0.010975688,
390286,10021,0.009674306,
390287,10021,0.014404893,
390288,10021,0.055316171,
390289,10021,0.03875369,
390290,10004,0.001610183,
390290,10021,0.008473749,
390291,10004,0.004005499,
390291,10021,0.002634449,
390292,10004,0.004782963,
390293,10004,0.0048162,
390294,10004,0.004790396,
390295,10004,0.004711753,
390296,10004,0.004371862,
390297,10004,0.004073556,
390298,10004,0.004479519,
390299,10004,0.004249978,
390300,10004,0.004125244,
390301,10004,0.004156781,
390302,10004,0.004163226,
390303,10004,0.004053522,
390304,10004,0.002261339,
390304,10006,0.002351135,
390305,10006,0.005230278,
390306,10006,0.00542516,
390307,10006,0.005180928,
390308,10006,0.004938131,
390309,10006,0.004233849,
390310,10006,0.018255314,
390311,10006,0.006242693,
390312,10006,0.035659789,
390313,10006,0.005296017,
390314,10006,0.024011855,
390315,10006,0.005130661,
390316,10006,0.004599076,
390317,10006,0.005187565,
390318,10006,0.005166281,
390319,05036,0.000175162,
390319,10006,0.003453409,
390320,05036,0.000319686,
390320,10006,0.001357185,
390321,05036,0.001124941,
390321,10006,0.00033474,
390322,05036,0.002551993,
390323,05036,0.000770573,
390323,10027,0.003328015,
390324,10027,0.005139179,
390325,10027,0.004472232,
390326,10027,0.004472232,
390327,10027,0.004864022,
390328,10027,0.004510796,
390329,10027,0.004869785,
390330,10027,0.004954074,
390331,10027,0.014203566,
390332,10027,0.0346369,
390333,10027,0.034433389,
390333,32026,0.00716676,
390334,32026,0.028616999,
390335,32026,0.001697488,
390336,32026,0.000836196,
390337,32026,0.000878033,
390338,32026,0.000855085,
390339,32026,0.00083968,
390340,32026,0.000827905,
390341,32026,0.000786139,
390342,32026,0.000825095,
390343,32026,0.000984794,
390344,32026,0.003734885,
390345,32026,0.00617713,
390346,32026,0.012397495,
390347,32026,0.005995217,
390348,32026,0.001515249,
390349,32026,0.001808048,
390350,32026,0.000772914,
390350,32027,0.000396779,
390351,32026,0.000453367,
390351,32027,0.002397733,
390352,32026,0.000138133,
390352,32027,0.015711356,
390353,32027,0.061462908,
390354,32027,0.015211794,
390355,32027,0.009022809,
390356,32027,0.008726326,
390357,32027,0.00522437,
390358,32027,0.005232481,
390359,32027,0.005147258,
390360,32027,0.005182144,
390361,32027,0.005722593,
390362,32027,0.007795015,
390363,05024,0.000858391,
390363,32027,0.020621967,
390364,05024,0.063089749,
390364,05030,0.000252694,
390364,32027,0.029644831,
390365,05024,0.085153126,
390365,05030,0.010762586,
390366,05030,0.014970918,
390367,05030,0.005870739,
390368,05030,0.002896442,
390369,05030,0.002945955,
390370,05030,0.00349792,
390371,05030,0.033041896,
390371,32007,0.004732999,
390372,05030,0.00417774,
390372,32007,0.024840162,
390373,32007,0.058019944,
390374,32007,0.028437056,
390375,05030,0.000879571,
390375,32007,0.011440881,
390376,05030,0.003427015,
390376,32007,0.012710912,
390377,05030,0.016688123,
390377,32007,0.014276388,
390378,05030,0.033253655,
390378,32007,0.002607941,
390379,05030,0.003531055,
390380,05030,0.002357552,
390381,05030,0.002300682,
390382,05030,0.002497735,
390383,05030,0.001998982,
390384,05030,0.002470299,
390385,05030,0.002380179,
390386,05030,0.003003894,
390387,05030,0.002650446,
390388,05030,0.004725615,
390389,05030,0.002431969,
390390,05030,0.002473181,
390391,05030,0.003355614,
390391,19017,0.001696483,
390392,19017,0.004828097,
390393,19017,0.004028792,
390394,19017,0.002822365,
390395,19017,0.00324397,
390396,19017,0.014395394,
390397,19017,0.015295276,
390398,19017,0.007417957,
390399,19017,0.002592373,
390400,19017,0.004415565,
390401,19017,0.002854071,
390402,19017,0.003675786,
390403,19017,0.005668768,
390404,19017,0.00306134,
390405,19017,0.002613153,
390406,19017,0.001969956,
390407,19017,0.00012986,
390409,19017,0.002454546,
390410,19017,0.00359332,
390411,19017,0.011136241,
390412,19017,0.014236917,
390413,19017,0.011578986,
390414,19017,0.015120792,
390415,19017,0.008927751,
390416,19017,0.006248059,
390417,19017,0.005234257,
390418,19017,0.008907395,
390419,19017,0.018413037,
